time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance
2020-11-08 00:00:00,12.0,87,9.8,10.4,0.0,0.0,0.0,1025.5,0,10.9,253,0.0,0.0,0.0,0.0
2020-11-08 01:00:00,11.8,87,9.6,10.1,0.0,0.0,0.0,1025.5,0,11.0,251,0.0,0.0,0.0,0.0
2020-11-08 02:00:00,11.4,89,9.6,9.9,0.0,0.0,0.0,1025.6,0,9.6,257,0.0,0.0,0.0,0.0
2020-11-08 03:00:00,10.8,91,9.4,9.7,0.0,0.0,0.0,1025.7,0,6.8,273,0.0,0.0,0.0,0.0
2020-11-08 04:00:00,10.3,92,9.1,9.2,0.0,0.0,0.0,1025.8,0,6.2,277,0.0,0.0,0.0,0.0
2020-11-08 05:00:00,8.6,95,7.9,6.8,0.0,0.0,0.0,1026.2,0,8.7,277,0.0,0.0,0.0,0.0
2020-11-08 06:00:00,8.1,96,7.4,6.2,0.0,0.0,0.0,1026.5,0,8.3,270,0.0,0.0,0.0,0.0
2020-11-08 07:00:00,8.7,95,8.0,7.4,0.0,0.0,0.0,1027.5,0,5.4,262,4.0,1.0,3.0,4.0
2020-11-08 08:00:00,11.5,88,9.6,10.5,0.0,0.0,0.0,1028.0,0,6.4,286,105.0,71.0,34.0,105.0
2020-11-08 09:00:00,14.9,77,10.9,14.7,0.0,0.0,0.0,1028.3,0,3.8,311,271.0,214.0,57.0,271.0
2020-11-08 10:00:00,17.7,67,11.5,17.7,0.0,0.0,0.0,1028.3,0,2.9,330,416.0,348.0,68.0,416.0
2020-11-08 11:00:00,19.9,61,12.1,20.3,0.0,0.0,0.0,1028.2,0,2.1,329,516.0,442.0,74.0,516.0
2020-11-08 12:00:00,21.5,56,12.4,22.0,0.0,0.0,0.0,1027.6,0,2.3,288,561.0,484.0,77.0,561.0
2020-11-08 13:00:00,22.5,52,12.1,22.9,0.0,0.0,0.0,1027.2,0,1.8,270,545.0,469.0,76.0,545.0
2020-11-08 14:00:00,22.7,51,12.1,23.3,0.0,0.0,0.0,1026.9,0,0.5,135,471.0,399.0,72.0,471.0
2020-11-08 15:00:00,22.1,56,13.0,22.8,0.0,0.0,0.0,1027.0,0,1.6,117,347.0,282.0,65.0,347.0
2020-11-08 16:00:00,20.0,71,14.5,21.0,0.0,0.0,0.0,1027.0,0,3.0,104,188.0,139.0,49.0,188.0
2020-11-08 17:00:00,16.2,81,12.8,16.5,0.0,0.0,0.0,1026.9,0,4.1,105,37.0,22.0,15.0,37.0
2020-11-08 18:00:00,14.3,86,11.9,14.1,0.0,0.0,0.0,1027.2,0,5.6,140,0.0,0.0,0.0,0.0
2020-11-08 19:00:00,13.4,87,11.3,12.8,0.0,0.0,0.0,1027.4,0,6.8,183,0.0,0.0,0.0,0.0
2020-11-08 20:00:00,14.1,86,11.8,14.0,0.0,0.0,0.0,1027.2,0,4.9,216,0.0,0.0,0.0,0.0
2020-11-08 21:00:00,13.8,87,11.7,13.4,0.0,0.0,0.0,1027.3,0,6.4,223,0.0,0.0,0.0,0.0
2020-11-08 22:00:00,13.3,91,11.9,12.6,0.0,0.0,0.0,1027.4,0,9.4,227,0.0,0.0,0.0,0.0
2020-11-08 23:00:00,12.7,94,11.8,12.2,0.0,0.0,0.0,1027.3,4,7.4,241,0.0,0.0,0.0,0.0
2020-11-09 00:00:00,12.5,95,11.7,11.9,0.0,0.0,0.0,1027.2,7,7.6,262,0.0,0.0,0.0,0.0
2020-11-09 01:00:00,12.0,97,11.5,11.5,0.0,0.0,0.0,1027.1,72,6.5,270,0.0,0.0,0.0,0.0
2020-11-09 02:00:00,11.5,98,11.2,11.0,0.0,0.0,0.0,1027.0,23,5.8,266,0.0,0.0,0.0,0.0
2020-11-09 03:00:00,10.4,99,10.2,9.3,0.0,0.0,0.0,1026.6,17,8.0,278,0.0,0.0,0.0,0.0
2020-11-09 04:00:00,9.9,99,9.8,8.6,0.0,0.0,0.0,1026.6,10,9.0,286,0.0,0.0,0.0,0.0
2020-11-09 05:00:00,10.1,100,10.1,9.1,0.0,0.0,0.0,1026.9,1,7.1,300,0.0,0.0,0.0,0.0
2020-11-09 06:00:00,11.0,100,11.0,11.0,0.0,0.0,0.0,1027.3,100,2.5,262,0.0,0.0,0.0,0.0
2020-11-09 07:00:00,10.7,100,10.7,10.6,0.0,0.0,0.0,1027.8,100,2.9,270,3.0,1.0,2.0,3.0
