time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance
2020-11-08 00:00:00,12.0,71,6.9,10.1,0.0,0.0,0.0,995.3,0,7.9,150,0.0,0.0,0.0,0.0
2020-11-08 01:00:00,11.3,75,7.0,9.6,0.0,0.0,0.0,995.5,0,6.1,152,0.0,0.0,0.0,0.0
2020-11-08 02:00:00,11.0,75,6.8,9.3,0.0,0.0,0.0,995.4,0,6.0,155,0.0,0.0,0.0,0.0
2020-11-08 03:00:00,11.7,71,6.6,9.5,0.0,0.0,0.0,995.7,0,9.2,154,0.0,0.0,0.0,0.0
2020-11-08 04:00:00,10.7,76,6.7,9.0,0.0,0.0,0.0,995.8,0,6.0,147,0.0,0.0,0.0,0.0
2020-11-08 05:00:00,10.5,77,6.7,8.8,0.0,0.0,0.0,996.1,0,5.9,137,0.0,0.0,0.0,0.0
2020-11-08 06:00:00,10.2,79,6.7,8.5,0.0,0.0,0.0,996.5,0,5.4,127,0.0,0.0,0.0,0.0
2020-11-08 07:00:00,9.6,80,6.4,7.7,0.0,0.0,0.0,997.3,0,6.8,115,0.0,0.0,0.0,0.0
2020-11-08 08:00:00,10.2,79,6.8,8.2,0.0,0.0,0.0,998.0,3,8.3,108,32.0,18.0,14.0,32.0
2020-11-08 09:00:00,13.5,69,7.9,11.8,0.0,0.0,0.0,998.6,3,7.9,114,170.0,120.0,50.0,170.0
2020-11-08 10:00:00,16.5,62,9.2,15.4,0.0,0.0,0.0,999.0,4,6.2,126,319.0,249.0,70.0,319.0
2020-11-08 11:00:00,19.0,57,10.2,18.2,0.0,0.0,0.0,999.4,3,5.7,145,438.0,358.0,80.0,438.0
2020-11-08 12:00:00,20.9,53,10.9,20.2,0.0,0.0,0.0,999.1,0,6.1,152,511.0,428.0,83.0,511.0
2020-11-08 13:00:00,22.1,51,11.4,21.5,0.0,0.0,0.0,998.6,0,6.9,152,529.0,450.0,79.0,529.0
2020-11-08 14:00:00,22.7,50,11.8,22.1,0.0,0.0,0.0,998.1,0,7.2,143,487.0,411.0,76.0,487.0
2020-11-08 15:00:00,22.8,51,12.1,22.3,0.0,0.0,0.0,997.8,0,7.4,133,390.0,321.0,69.0,390.0
2020-11-08 16:00:00,22.0,57,13.1,22.2,0.0,0.0,0.0,997.4,0,5.1,129,252.0,194.0,58.0,252.0
2020-11-08 17:00:00,19.4,67,13.1,19.4,0.0,0.0,0.0,997.1,0,6.6,119,95.0,62.0,33.0,95.0
2020-11-08 18:00:00,17.6,70,12.1,16.6,0.0,0.0,0.0,996.8,0,10.8,105,3.0,1.0,2.0,3.0
2020-11-08 19:00:00,18.0,63,10.9,16.3,0.0,0.0,0.0,996.6,0,13.0,104,0.0,0.0,0.0,0.0
2020-11-08 20:00:00,17.6,64,10.6,16.0,0.0,0.0,0.0,996.5,0,12.1,113,0.0,0.0,0.0,0.0
2020-11-08 21:00:00,16.5,68,10.6,14.9,0.0,0.0,0.0,996.4,0,11.8,121,0.0,0.0,0.0,0.0
2020-11-08 22:00:00,15.6,72,10.5,14.0,0.0,0.0,0.0,996.6,0,11.5,122,0.0,0.0,0.0,0.0
2020-11-08 23:00:00,15.2,74,10.5,13.5,0.0,0.0,0.0,996.4,0,12.1,120,0.0,0.0,0.0,0.0
2020-11-09 00:00:00,14.9,74,10.4,13.3,0.0,0.0,0.0,995.9,0,12.0,123,0.0,0.0,0.0,0.0
2020-11-09 01:00:00,14.3,77,10.3,12.6,0.0,0.0,0.0,995.9,0,11.8,128,0.0,0.0,0.0,0.0
2020-11-09 02:00:00,13.3,83,10.4,11.9,0.0,0.0,0.0,996.0,0,10.7,138,0.0,0.0,0.0,0.0
2020-11-09 03:00:00,12.6,88,10.7,11.2,0.0,0.0,0.0,995.8,0,10.7,140,0.0,0.0,0.0,0.0
2020-11-09 04:00:00,12.4,90,10.8,11.0,0.0,0.0,0.0,995.7,0,10.9,146,0.0,0.0,0.0,0.0
2020-11-09 05:00:00,12.3,91,10.8,11.0,0.0,0.0,0.0,995.6,0,10.4,146,0.0,0.0,0.0,0.0
2020-11-09 06:00:00,12.0,92,10.8,10.7,0.0,0.0,0.0,995.9,0,10.0,150,0.0,0.0,0.0,0.0
2020-11-09 07:00:00,12.2,91,10.8,11.1,0.0,0.0,0.0,996.4,0,9.5,155,0.0,0.0,0.0,0.0
2020-11-09 08:00:00,12.9,89,11.2,11.8,0.0,0.0,0.0,997.2,0,9.9,161,30.0,17.0,13.0,30.0
2020-11-09 09:00:00,15.2,82,12.1,14.5,0.0,0.0,0.0,997.4,0,9.0,178,170.0,122.0,48.0,170.0
2020-11-09 10:00:00,17.2,75,12.8,16.6,0.0,0.0,0.0,997.0,0,10.4,178,320.0,256.0,64.0,320.0
2020-11-09 11:00:00,19.2,70,13.6,18.7,0.0,0.0,0.0,996.7,0,11.5,180,439.0,366.0,73.0,439.0
2020-11-09 12:00:00,20.9,65,14.1,20.5,0.0,0.0,0.0,996.0,0,11.5,180,509.0,431.0,78.0,509.0
2020-11-09 13:00:00,22.0,61,14.2,21.7,0.0,0.0,0.0,994.7,0,11.2,176,522.0,444.0,78.0,522.0
2020-11-09 14:00:00,22.6,58,14.0,22.2,0.0,0.0,0.0,993.7,0,11.6,175,480.0,404.0,76.0,480.0
2020-11-09 15:00:00,22.7,57,13.8,22.2,0.0,0.0,0.0,993.2,0,11.4,169,385.0,316.0,69.0,385.0
2020-11-09 16:00:00,22.2,60,13.9,22.2,0.0,0.0,0.0,992.8,0,8.0,170,247.0,190.0,57.0,247.0
2020-11-09 17:00:00,19.7,71,14.3,20.2,0.0,0.0,0.0,992.2,0,6.1,152,92.0,60.0,32.0,92.0
2020-11-09 18:00:00,18.0,75,13.5,17.5,0.0,0.0,0.0,992.2,1,10.7,138,3.0,1.0,2.0,3.0
2020-11-09 19:00:00,17.7,70,12.1,16.5,0.0,0.0,0.0,992.0,0,12.0,134,0.0,0.0,0.0,0.0
2020-11-09 20:00:00,17.6,70,12.0,16.5,0.0,0.0,0.0,991.9,0,11.3,143,0.0,0.0,0.0,0.0
2020-11-09 21:00:00,17.1,73,12.2,16.0,0.0,0.0,0.0,991.7,0,11.9,145,0.0,0.0,0.0,0.0
2020-11-09 22:00:00,16.7,76,12.4,15.7,0.0,0.0,0.0,991.4,0,11.8,142,0.0,0.0,0.0,0.0
2020-11-09 23:00:00,16.5,76,12.3,15.5,0.0,0.0,0.0,991.0,2,11.3,149,0.0,0.0,0.0,0.0
2020-11-10 00:00:00,16.2,76,12.1,15.2,0.0,0.0,0.0,990.7,4,11.0,148,0.0,0.0,0.0,0.0
2020-11-10 01:00:00,15.8,77,11.8,14.5,0.0,0.0,0.0,990.6,1,12.8,148,0.0,0.0,0.0,0.0
2020-11-10 02:00:00,15.5,77,11.6,14.0,0.0,0.0,0.0,990.3,1,13.5,164,0.0,0.0,0.0,0.0
2020-11-10 03:00:00,15.5,77,11.4,13.8,0.0,0.0,0.0,990.2,7,14.1,177,0.0,0.0,0.0,0.0
2020-11-10 04:00:00,15.1,79,11.6,13.5,0.0,0.0,0.0,990.0,3,14.0,179,0.0,0.0,0.0,0.0
2020-11-10 05:00:00,14.5,83,11.7,13.0,0.0,0.0,0.0,990.0,6,13.7,177,0.0,0.0,0.0,0.0
2020-11-10 06:00:00,14.1,87,12.0,12.8,0.0,0.0,0.0,990.0,6,13.3,177,0.0,0.0,0.0,0.0
2020-11-10 07:00:00,14.5,82,11.4,13.0,0.0,0.0,0.0,990.1,14,13.0,178,0.0,0.0,0.0,0.0
2020-11-10 08:00:00,15.1,81,11.8,13.8,0.0,0.0,0.0,990.1,8,12.3,177,21.0,8.0,13.0,21.0
2020-11-10 09:00:00,16.7,76,12.4,15.6,0.0,0.0,0.0,990.3,19,12.2,178,157.0,108.0,49.0,157.0
2020-11-10 10:00:00,18.5,71,13.1,17.6,0.0,0.0,0.0,990.1,28,12.6,182,281.0,205.0,76.0,281.0
2020-11-10 11:00:00,20.3,66,13.8,19.5,0.0,0.0,0.0,989.7,58,14.0,179,388.0,278.0,110.0,388.0
2020-11-10 12:00:00,21.4,64,14.3,20.5,0.0,0.0,0.0,989.2,54,15.3,189,379.0,221.0,158.0,379.0
2020-11-10 13:00:00,22.0,62,14.5,21.3,0.0,0.0,0.0,988.0,52,14.8,183,366.0,226.0,140.0,366.0
2020-11-10 14:00:00,22.8,59,14.5,22.0,0.0,0.0,0.0,986.6,58,15.1,179,317.0,163.0,154.0,317.0
2020-11-10 15:00:00,23.3,58,14.5,22.5,0.0,0.0,0.0,985.7,22,15.5,175,301.0,178.0,123.0,301.0
2020-11-10 16:00:00,23.1,58,14.5,22.6,0.0,0.0,0.0,985.3,16,13.4,174,224.0,159.0,65.0,224.0
2020-11-10 17:00:00,21.6,63,14.4,21.3,0.0,0.0,0.0,984.8,18,12.2,166,80.0,49.0,31.0,80.0
2020-11-10 18:00:00,20.4,66,13.8,19.5,0.0,0.0,0.0,984.1,1,14.0,151,2.0,0.0,2.0,2.0
2020-11-10 19:00:00,21.3,61,13.4,19.5,0.0,0.0,0.0,983.5,0,19.2,146,0.0,0.0,0.0,0.0
2020-11-10 20:00:00,21.2,58,12.5,19.3,0.0,0.0,0.0,983.1,16,18.5,156,0.0,0.0,0.0,0.0
2020-11-10 21:00:00,21.3,56,12.1,19.0,0.0,0.0,0.0,982.9,10,20.1,171,0.0,0.0,0.0,0.0
2020-11-10 22:00:00,21.3,59,12.9,18.7,0.1,0.1,0.0,983.2,89,24.1,183,0.0,0.0,0.0,0.0
2020-11-10 23:00:00,19.4,75,14.8,17.9,0.5,0.5,0.0,983.2,100,21.5,190,0.0,0.0,0.0,0.0
2020-11-11 00:00:00,18.2,90,16.4,18.0,2.6,2.6,0.0,983.1,100,16.3,194,0.0,0.0,0.0,0.0
2020-11-11 01:00:00,18.1,91,16.6,18.3,6.4,6.4,0.0,982.5,98,14.7,197,0.0,0.0,0.0,0.0
2020-11-11 02:00:00,18.2,91,16.8,18.3,3.5,3.5,0.0,982.4,100,15.9,208,0.0,0.0,0.0,0.0
2020-11-11 03:00:00,18.1,93,17.0,18.5,3.0,3.0,0.0,982.5,100,13.8,219,0.0,0.0,0.0,0.0
2020-11-11 04:00:00,18.2,94,17.2,18.4,5.2,5.2,0.0,982.5,100,16.0,203,0.0,0.0,0.0,0.0
2020-11-11 05:00:00,18.1,94,17.2,18.6,6.0,6.0,0.0,982.7,100,14.5,207,0.0,0.0,0.0,0.0
2020-11-11 06:00:00,17.8,96,17.1,18.5,1.8,1.8,0.0,983.2,100,12.3,230,0.0,0.0,0.0,0.0
2020-11-11 07:00:00,14.3,90,12.7,14.0,0.9,0.9,0.0,984.6,100,7.5,305,0.0,0.0,0.0,0.0
2020-11-11 08:00:00,13.9,90,12.2,13.6,0.5,0.5,0.0,985.2,100,6.6,292,5.0,0.0,5.0,5.0
2020-11-11 09:00:00,13.9,87,11.7,13.7,0.2,0.2,0.0,985.5,72,4.8,257,21.0,0.0,21.0,21.0
2020-11-11 10:00:00,14.7,79,11.1,13.9,0.0,0.0,0.0,985.7,100,7.7,259,187.0,102.0,85.0,187.0
2020-11-11 11:00:00,15.0,74,10.5,13.8,0.0,0.0,0.0,985.9,76,9.3,286,198.0,53.0,145.0,198.0
2020-11-11 12:00:00,15.2,71,10.1,13.7,0.0,0.0,0.0,985.7,85,10.6,294,221.0,91.0,130.0,221.0
2020-11-11 13:00:00,15.3,68,9.4,13.4,0.0,0.0,0.0,985.5,49,11.6,300,253.0,85.0,168.0,253.0
2020-11-11 14:00:00,15.2,62,8.0,12.7,0.0,0.0,0.0,985.3,99,13.6,310,299.0,158.0,141.0,299.0
2020-11-11 15:00:00,15.1,55,6.0,12.6,0.0,0.0,0.0,986.1,100,10.1,305,298.0,147.0,151.0,298.0
2020-11-11 16:00:00,14.1,54,5.0,11.0,0.0,0.0,0.0,986.1,90,12.8,322,141.0,37.0,104.0,141.0
2020-11-11 17:00:00,12.6,56,4.1,9.2,0.0,0.0,0.0,986.5,13,13.8,327,55.0,23.0,32.0,55.0
2020-11-11 18:00:00,10.7,62,3.8,7.7,0.0,0.0,0.0,987.0,4,10.3,324,2.0,1.0,1.0,2.0
2020-11-11 19:00:00,8.5,67,2.7,4.9,0.0,0.0,0.0,988.7,0,13.2,325,0.0,0.0,0.0,0.0
