time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance
2020-11-08 00:00:00,12.5,83,9.6,10.9,0.0,0.0,0.0,1026.1,0,10.7,256,0.0,0.0,0.0,0.0
2020-11-08 01:00:00,12.4,84,9.9,10.8,0.0,0.0,0.0,1026.2,0,10.8,255,0.0,0.0,0.0,0.0
2020-11-08 02:00:00,12.3,86,10.1,10.9,0.0,0.0,0.0,1026.2,0,10.0,255,0.0,0.0,0.0,0.0
2020-11-08 03:00:00,12.1,88,10.1,10.9,0.0,0.0,0.0,1026.1,0,8.7,265,0.0,0.0,0.0,0.0
2020-11-08 04:00:00,11.7,90,10.1,10.8,0.0,0.0,0.0,1026.4,0,6.5,276,0.0,0.0,0.0,0.0
2020-11-08 05:00:00,11.0,92,9.8,10.2,0.0,0.0,0.0,1026.8,0,5.6,285,0.0,0.0,0.0,0.0
2020-11-08 06:00:00,10.2,95,9.4,9.1,0.0,0.0,0.0,1027.1,0,7.0,282,0.0,0.0,0.0,0.0
2020-11-08 07:00:00,10.7,95,9.9,9.6,0.0,0.0,0.0,1028.1,0,7.4,293,5.0,2.0,3.0,5.0
2020-11-08 08:00:00,13.1,91,11.6,13.0,0.0,0.0,0.0,1028.5,0,4.7,270,109.0,74.0,35.0,109.0
2020-11-08 09:00:00,15.4,86,13.1,15.7,0.0,0.0,0.0,1028.7,0,4.3,275,273.0,214.0,59.0,273.0
2020-11-08 10:00:00,17.5,79,13.8,18.2,0.0,0.0,0.0,1028.8,0,4.1,315,418.0,348.0,70.0,418.0
2020-11-08 11:00:00,18.7,73,13.8,19.3,0.0,0.0,0.0,1028.8,0,4.5,346,522.0,450.0,72.0,522.0
2020-11-08 12:00:00,19.8,69,13.9,20.7,0.0,0.0,0.0,1028.3,0,2.9,353,565.0,492.0,73.0,565.0
2020-11-08 13:00:00,20.6,68,14.5,21.7,0.0,0.0,0.0,1027.9,0,2.6,16,548.0,475.0,73.0,548.0
2020-11-08 14:00:00,20.7,70,15.1,22.0,0.0,0.0,0.0,1027.7,0,3.1,54,473.0,403.0,70.0,473.0
2020-11-08 15:00:00,19.8,77,15.7,20.8,0.0,0.0,0.0,1027.7,0,6.1,90,347.0,285.0,62.0,347.0
2020-11-08 16:00:00,17.6,86,15.3,18.0,0.0,0.0,0.0,1027.7,0,9.0,106,186.0,139.0,47.0,186.0
2020-11-08 17:00:00,15.1,91,13.7,15.1,0.0,0.0,0.0,1027.5,0,8.2,128,36.0,22.0,14.0,36.0
2020-11-08 18:00:00,14.5,91,13.1,14.6,0.0,0.0,0.0,1027.8,0,6.6,158,0.0,0.0,0.0,0.0
2020-11-08 19:00:00,14.5,90,12.9,14.4,0.0,0.0,0.0,1028.0,0,7.2,186,0.0,0.0,0.0,0.0
2020-11-08 20:00:00,14.5,90,12.9,14.3,0.0,0.0,0.0,1027.8,0,7.8,202,0.0,0.0,0.0,0.0
2020-11-08 21:00:00,14.1,90,12.6,13.7,0.0,0.0,0.0,1028.1,0,8.8,215,0.0,0.0,0.0,0.0
2020-11-08 22:00:00,13.9,92,12.5,13.5,0.0,0.0,0.0,1028.1,0,7.9,223,0.0,0.0,0.0,0.0
2020-11-08 23:00:00,13.8,93,12.7,13.5,0.0,0.0,0.0,1027.9,0,8.3,236,0.0,0.0,0.0,0.0
2020-11-09 00:00:00,13.1,95,12.3,12.8,0.0,0.0,0.0,1027.6,44,7.0,249,0.0,0.0,0.0,0.0
2020-11-09 01:00:00,12.9,94,12.0,12.5,0.0,0.0,0.0,1027.5,77,6.9,261,0.0,0.0,0.0,0.0
2020-11-09 02:00:00,12.3,94,11.4,11.8,0.0,0.0,0.0,1027.4,34,6.5,273,0.0,0.0,0.0,0.0
2020-11-09 03:00:00,10.7,96,10.1,9.5,0.0,0.0,0.0,1027.1,32,8.6,292,0.0,0.0,0.0,0.0
2020-11-09 04:00:00,10.6,97,10.1,9.5,0.0,0.0,0.0,1027.2,14,7.9,309,0.0,0.0,0.0,0.0
2020-11-09 05:00:00,12.8,94,11.8,12.5,0.0,0.0,0.0,1027.6,52,5.9,313,0.0,0.0,0.0,0.0
2020-11-09 06:00:00,13.4,92,12.1,13.5,0.0,0.0,0.0,1027.9,75,4.1,308,0.0,0.0,0.0,0.0
2020-11-09 07:00:00,12.2,99,12.1,12.5,0.0,0.0,0.0,1028.4,74,2.7,293,4.0,1.0,3.0,4.0
2020-11-09 08:00:00,12.9,98,12.6,13.2,0.0,0.0,0.0,1028.7,100,3.5,294,72.0,19.0,53.0,72.0
2020-11-09 09:00:00,14.0,99,13.8,14.9,0.0,0.0,0.0,1028.6,100,2.5,278,178.0,66.0,112.0,178.0
2020-11-09 10:00:00,15.3,99,15.2,16.5,0.0,0.0,0.0,1028.5,100,3.6,233,308.0,169.0,139.0,308.0
2020-11-09 11:00:00,16.6,95,15.9,18.2,0.0,0.0,0.0,1028.0,82,3.3,229,372.0,153.0,219.0,372.0
2020-11-09 12:00:00,18.4,95,17.7,20.8,0.0,0.0,0.0,1027.2,99,2.9,180,487.0,359.0,128.0,487.0
2020-11-09 13:00:00,19.5,91,18.0,21.7,0.0,0.0,0.0,1026.4,7,4.6,135,496.0,372.0,124.0,496.0
2020-11-09 14:00:00,19.5,91,17.9,21.3,0.0,0.0,0.0,1025.9,11,7.1,120,405.0,267.0,138.0,405.0
2020-11-09 15:00:00,18.4,94,17.4,19.6,0.0,0.0,0.0,1025.5,2,9.5,119,289.0,176.0,113.0,289.0
2020-11-09 16:00:00,17.3,95,16.5,17.9,0.0,0.0,0.0,1025.3,1,11.2,135,167.0,111.0,56.0,167.0
2020-11-09 17:00:00,15.9,96,15.3,16.0,0.0,0.0,0.0,1025.1,2,11.4,156,32.0,16.0,16.0,32.0
2020-11-09 18:00:00,15.3,94,14.4,15.2,0.0,0.0,0.0,1025.5,0,11.2,174,0.0,0.0,0.0,0.0
2020-11-09 19:00:00,14.9,92,13.6,14.3,0.0,0.0,0.0,1025.6,1,11.6,185,0.0,0.0,0.0,0.0
2020-11-09 20:00:00,15.0,90,13.4,14.4,0.0,0.0,0.0,1025.5,0,11.8,200,0.0,0.0,0.0,0.0
2020-11-09 21:00:00,14.7,91,13.2,14.1,0.0,0.0,0.0,1025.5,1,11.4,204,0.0,0.0,0.0,0.0
2020-11-09 22:00:00,14.6,91,13.1,13.9,0.0,0.0,0.0,1025.4,0,11.3,202,0.0,0.0,0.0,0.0
2020-11-09 23:00:00,14.5,90,12.8,13.8,0.0,0.0,0.0,1024.9,0,11.0,203,0.0,0.0,0.0,0.0
2020-11-10 00:00:00,14.4,88,12.4,13.5,0.0,0.0,0.0,1024.5,0,11.3,202,0.0,0.0,0.0,0.0
2020-11-10 01:00:00,14.1,88,12.2,13.4,0.0,0.0,0.0,1024.4,0,10.0,210,0.0,0.0,0.0,0.0
2020-11-10 02:00:00,13.9,88,12.0,13.3,0.0,0.0,0.0,1024.1,0,8.9,212,0.0,0.0,0.0,0.0
2020-11-10 03:00:00,13.8,88,11.9,13.2,0.0,0.0,0.0,1023.9,0,8.2,218,0.0,0.0,0.0,0.0
2020-11-10 04:00:00,13.7,89,11.8,13.2,0.0,0.0,0.0,1023.8,0,7.3,213,0.0,0.0,0.0,0.0
2020-11-10 05:00:00,13.6,89,11.8,13.1,0.0,0.0,0.0,1023.7,0,7.1,204,0.0,0.0,0.0,0.0
2020-11-10 06:00:00,13.6,89,11.8,13.1,0.0,0.0,0.0,1023.7,4,7.3,200,0.0,0.0,0.0,0.0
2020-11-10 07:00:00,13.8,85,11.4,13.2,0.0,0.0,0.0,1024.1,16,7.6,205,3.0,1.0,2.0,3.0
2020-11-10 08:00:00,15.5,83,12.6,15.0,0.0,0.0,0.0,1024.2,56,8.7,210,83.0,48.0,35.0,83.0
2020-11-10 09:00:00,17.7,81,14.4,18.0,0.0,0.0,0.0,1024.3,61,7.9,204,200.0,119.0,81.0,200.0
2020-11-10 10:00:00,19.6,80,16.0,20.4,0.0,0.0,0.0,1024.2,55,8.5,192,278.0,150.0,128.0,278.0
2020-11-10 11:00:00,21.1,79,17.3,22.3,0.0,0.0,0.0,1023.7,9,9.4,187,358.0,208.0,150.0,358.0
2020-11-10 12:00:00,22.3,75,17.5,23.2,0.0,0.0,0.0,1022.7,25,11.9,183,491.0,379.0,112.0,491.0
2020-11-10 13:00:00,22.5,72,17.2,23.3,0.0,0.0,0.0,1021.8,63,12.1,170,442.0,319.0,123.0,442.0
2020-11-10 14:00:00,22.1,76,17.6,22.7,0.0,0.0,0.0,1021.1,86,14.2,164,362.0,252.0,110.0,362.0
2020-11-10 15:00:00,21.2,80,17.6,21.6,0.0,0.0,0.0,1020.7,90,15.6,165,163.0,53.0,110.0,163.0
2020-11-10 16:00:00,20.5,81,17.2,21.1,0.0,0.0,0.0,1020.8,48,13.0,166,88.0,20.0,68.0,88.0
2020-11-10 17:00:00,19.5,83,16.6,19.8,0.0,0.0,0.0,1020.6,84,13.8,173,23.0,10.0,13.0,23.0
2020-11-10 18:00:00,18.9,86,16.5,18.9,0.0,0.0,0.0,1020.7,13,15.5,175,0.0,0.0,0.0,0.0
2020-11-10 19:00:00,17.8,92,16.5,18.0,0.0,0.0,0.0,1020.9,8,14.8,180,0.0,0.0,0.0,0.0
2020-11-10 20:00:00,17.6,94,16.6,17.8,0.0,0.0,0.0,1021.0,68,14.4,181,0.0,0.0,0.0,0.0
2020-11-10 21:00:00,17.7,94,16.8,17.9,0.0,0.0,0.0,1021.0,69,15.2,184,0.0,0.0,0.0,0.0
