time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance
2020-11-08 00:00:00,13.4,81,10.1,11.6,0.0,0.0,0.0,1026.2,0,12.3,267,0.0,0.0,0.0,0.0
2020-11-08 01:00:00,12.7,80,9.4,10.8,0.0,0.0,0.0,1026.4,0,12.0,277,0.0,0.0,0.0,0.0
2020-11-08 02:00:00,12.2,82,9.2,10.3,0.0,0.0,0.0,1026.5,0,11.4,283,0.0,0.0,0.0,0.0
2020-11-08 03:00:00,11.9,84,9.2,10.1,0.0,0.0,0.0,1026.5,0,10.9,287,0.0,0.0,0.0,0.0
2020-11-08 04:00:00,11.5,86,9.2,9.8,0.0,0.0,0.0,1026.7,0,10.0,296,0.0,0.0,0.0,0.0
2020-11-08 05:00:00,11.2,86,9.0,9.6,0.0,0.0,0.0,1027.2,0,9.1,288,0.0,0.0,0.0,0.0
2020-11-08 06:00:00,11.1,86,8.8,9.5,0.0,0.0,0.0,1027.3,0,8.8,289,0.0,0.0,0.0,0.0
2020-11-08 07:00:00,10.9,85,8.5,9.3,0.0,0.0,0.0,1028.4,0,8.4,295,6.0,3.0,3.0,6.0
2020-11-08 08:00:00,12.5,81,9.4,11.2,0.0,0.0,0.0,1029.0,0,8.4,313,113.0,79.0,34.0,113.0
2020-11-08 09:00:00,15.2,75,10.8,14.6,0.0,0.0,0.0,1029.0,0,5.9,317,278.0,223.0,55.0,278.0
2020-11-08 10:00:00,17.7,70,12.2,17.8,0.0,0.0,0.0,1029.0,0,3.8,311,421.0,355.0,66.0,421.0
2020-11-08 11:00:00,19.7,65,13.0,20.4,0.0,0.0,0.0,1028.9,0,1.8,270,518.0,447.0,71.0,518.0
2020-11-08 12:00:00,20.8,64,13.7,21.7,0.0,0.0,0.0,1028.4,0,2.2,189,559.0,486.0,73.0,559.0
2020-11-08 13:00:00,21.1,66,14.4,22.0,0.0,0.0,0.0,1028.1,0,4.0,190,540.0,468.0,72.0,540.0
2020-11-08 14:00:00,20.8,70,15.1,21.6,0.0,0.0,0.0,1027.9,0,6.2,173,462.0,394.0,68.0,462.0
2020-11-08 15:00:00,20.1,74,15.3,20.6,0.0,0.0,0.0,1028.0,0,8.6,178,335.0,274.0,61.0,335.0
2020-11-08 16:00:00,19.0,77,14.9,19.3,0.0,0.0,0.0,1028.0,0,8.8,192,174.0,130.0,44.0,174.0
2020-11-08 17:00:00,17.7,78,13.9,17.5,0.0,0.0,0.0,1027.9,0,10.2,219,30.0,18.0,12.0,30.0
2020-11-08 18:00:00,16.4,81,13.2,16.3,0.0,0.0,0.0,1028.1,0,7.5,253,0.0,0.0,0.0,0.0
2020-11-08 19:00:00,15.1,81,11.9,14.7,0.0,0.0,0.0,1028.3,0,7.3,261,0.0,0.0,0.0,0.0
2020-11-08 20:00:00,15.0,80,11.6,14.1,0.0,0.0,0.0,1028.2,0,9.4,274,0.0,0.0,0.0,0.0
2020-11-08 21:00:00,14.0,82,11.0,13.4,0.0,0.0,0.0,1028.1,0,6.5,264,0.0,0.0,0.0,0.0
2020-11-08 22:00:00,13.5,82,10.4,12.2,0.0,0.0,0.0,1028.3,0,9.7,248,0.0,0.0,0.0,0.0
2020-11-08 23:00:00,13.1,80,9.7,11.6,0.0,0.0,0.0,1028.2,3,9.5,259,0.0,0.0,0.0,0.0
2020-11-09 00:00:00,12.7,81,9.6,11.2,0.0,0.0,0.0,1028.2,2,9.5,279,0.0,0.0,0.0,0.0
2020-11-09 01:00:00,12.3,84,9.6,11.0,0.0,0.0,0.0,1028.1,10,8.7,294,0.0,0.0,0.0,0.0
2020-11-09 02:00:00,11.2,89,9.4,10.2,0.0,0.0,0.0,1027.9,64,6.0,295,0.0,0.0,0.0,0.0
2020-11-09 03:00:00,11.1,89,9.4,10.2,0.0,0.0,0.0,1027.7,86,5.5,293,0.0,0.0,0.0,0.0
2020-11-09 04:00:00,11.5,88,9.5,10.2,0.0,0.0,0.0,1027.7,28,7.9,317,0.0,0.0,0.0,0.0
2020-11-09 05:00:00,10.9,90,9.4,9.9,0.0,0.0,0.0,1028.0,0,5.9,322,0.0,0.0,0.0,0.0
2020-11-09 06:00:00,10.2,93,9.1,9.1,0.0,0.0,0.0,1028.4,0,5.6,320,0.0,0.0,0.0,0.0
2020-11-09 07:00:00,10.8,94,9.8,10.1,0.0,0.0,0.0,1028.8,3,4.8,312,5.0,2.0,3.0,5.0
2020-11-09 08:00:00,12.8,91,11.4,12.6,0.0,0.0,0.0,1028.9,12,4.5,299,106.0,71.0,35.0,106.0
2020-11-09 09:00:00,15.4,89,13.6,16.1,0.0,0.0,0.0,1028.6,1,3.2,243,268.0,212.0,56.0,268.0
2020-11-09 10:00:00,18.0,85,15.4,19.1,0.0,0.0,0.0,1028.3,0,4.6,231,408.0,342.0,66.0,408.0
2020-11-09 11:00:00,19.8,81,16.3,20.9,0.0,0.0,0.0,1028.1,0,7.3,213,504.0,433.0,71.0,504.0
2020-11-09 12:00:00,20.6,79,16.8,21.7,0.0,0.0,0.0,1027.2,0,8.9,201,543.0,469.0,74.0,543.0
2020-11-09 13:00:00,20.7,80,17.1,21.5,0.0,0.0,0.0,1026.5,0,11.9,194,522.0,446.0,76.0,522.0
2020-11-09 14:00:00,20.4,81,17.0,20.8,0.0,0.0,0.0,1026.1,0,13.9,197,445.0,373.0,72.0,445.0
2020-11-09 15:00:00,19.7,83,16.8,20.1,0.0,0.0,0.0,1025.8,0,13.6,202,321.0,259.0,62.0,321.0
2020-11-09 16:00:00,18.4,88,16.3,18.7,0.0,0.0,0.0,1025.7,0,12.9,203,166.0,121.0,45.0,166.0
2020-11-09 17:00:00,16.6,94,15.6,16.8,0.0,0.0,0.0,1025.5,3,11.7,214,27.0,15.0,12.0,27.0
2020-11-09 18:00:00,15.7,95,14.9,15.8,0.0,0.0,0.0,1025.9,5,10.5,221,0.0,0.0,0.0,0.0
2020-11-09 19:00:00,15.1,94,14.2,15.1,0.0,0.0,0.0,1026.0,8,9.5,217,0.0,0.0,0.0,0.0
2020-11-09 20:00:00,14.9,95,14.1,14.8,0.0,0.0,0.0,1025.9,10,10.1,215,0.0,0.0,0.0,0.0
2020-11-09 21:00:00,14.9,94,13.9,14.6,0.0,0.0,0.0,1025.8,3,10.8,217,0.0,0.0,0.0,0.0
2020-11-09 22:00:00,14.8,93,13.6,14.4,0.0,0.0,0.0,1025.8,1,10.7,220,0.0,0.0,0.0,0.0
2020-11-09 23:00:00,14.8,92,13.5,14.3,0.0,0.0,0.0,1025.5,1,10.9,226,0.0,0.0,0.0,0.0
2020-11-10 00:00:00,14.4,91,13.0,14.0,0.0,0.0,0.0,1025.2,0,9.2,239,0.0,0.0,0.0,0.0
2020-11-10 01:00:00,13.8,92,12.5,13.6,0.0,0.0,0.0,1025.0,0,7.2,243,0.0,0.0,0.0,0.0
2020-11-10 02:00:00,13.7,92,12.4,13.3,0.0,0.0,0.0,1024.7,0,7.8,236,0.0,0.0,0.0,0.0
2020-11-10 03:00:00,13.6,92,12.3,13.2,0.0,0.0,0.0,1024.5,2,8.0,243,0.0,0.0,0.0,0.0
2020-11-10 04:00:00,13.3,92,12.0,12.9,0.0,0.0,0.0,1024.4,5,7.4,247,0.0,0.0,0.0,0.0
2020-11-10 05:00:00,12.7,93,11.6,12.3,0.0,0.0,0.0,1024.4,1,6.2,249,0.0,0.0,0.0,0.0
2020-11-10 06:00:00,11.9,95,11.0,11.2,0.0,0.0,0.0,1024.3,0,7.0,235,0.0,0.0,0.0,0.0
2020-11-10 07:00:00,13.2,89,11.4,12.6,0.0,0.0,0.0,1024.7,0,7.1,229,4.0,1.0,3.0,4.0
2020-11-10 08:00:00,15.1,86,12.8,14.6,0.0,0.0,0.0,1024.9,6,9.5,233,101.0,66.0,35.0,101.0
2020-11-10 09:00:00,17.1,81,13.8,17.1,0.0,0.0,0.0,1024.8,10,8.4,227,255.0,193.0,62.0,255.0
2020-11-10 10:00:00,18.8,75,14.3,18.8,0.0,0.0,0.0,1024.6,13,10.2,212,381.0,293.0,88.0,381.0
2020-11-10 11:00:00,20.0,73,15.1,19.9,0.0,0.0,0.0,1024.2,27,12.2,208,453.0,339.0,114.0,453.0
2020-11-10 12:00:00,20.6,74,15.8,20.5,0.0,0.0,0.0,1023.3,46,14.2,204,474.0,339.0,135.0,474.0
2020-11-10 13:00:00,20.7,77,16.5,20.8,0.0,0.0,0.0,1022.6,10,15.3,199,467.0,340.0,127.0,467.0
2020-11-10 14:00:00,20.3,80,16.8,20.2,0.0,0.0,0.0,1022.0,73,16.5,196,432.0,353.0,79.0,432.0
2020-11-10 15:00:00,19.5,84,16.8,19.6,0.0,0.0,0.0,1021.7,88,16.1,196,313.0,250.0,63.0,313.0
2020-11-10 16:00:00,18.5,87,16.3,18.5,0.0,0.0,0.0,1021.6,50,15.1,192,145.0,93.0,52.0,145.0
2020-11-10 17:00:00,17.4,91,15.9,17.3,0.0,0.0,0.0,1021.5,42,14.6,189,20.0,9.0,11.0,20.0
2020-11-10 18:00:00,17.4,91,15.9,17.1,0.0,0.0,0.0,1021.5,33,15.9,193,0.0,0.0,0.0,0.0
2020-11-10 19:00:00,17.5,90,15.9,17.2,0.0,0.0,0.0,1021.4,46,15.7,191,0.0,0.0,0.0,0.0
2020-11-10 20:00:00,17.5,91,16.0,17.3,0.0,0.0,0.0,1021.6,22,15.5,192,0.0,0.0,0.0,0.0
2020-11-10 21:00:00,17.3,93,16.2,16.9,0.0,0.0,0.0,1021.6,3,17.6,195,0.0,0.0,0.0,0.0
