time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance
2020-11-08 00:00:00,11.7,74,7.1,9.3,0.0,0.0,0.0,996.7,0,10.9,189,0.0,0.0,0.0,0.0
2020-11-08 01:00:00,11.1,75,6.8,8.8,0.0,0.0,0.0,996.9,0,10.4,194,0.0,0.0,0.0,0.0
2020-11-08 02:00:00,10.6,76,6.6,8.3,0.0,0.0,0.0,996.9,0,9.6,193,0.0,0.0,0.0,0.0
2020-11-08 03:00:00,9.9,79,6.4,7.8,0.0,0.0,0.0,997.0,0,8.4,190,0.0,0.0,0.0,0.0
2020-11-08 04:00:00,9.6,80,6.3,7.5,0.0,0.0,0.0,997.0,0,8.4,187,0.0,0.0,0.0,0.0
2020-11-08 05:00:00,9.5,80,6.3,7.3,0.0,0.0,0.0,997.2,0,8.3,178,0.0,0.0,0.0,0.0
2020-11-08 06:00:00,9.8,79,6.3,7.5,0.0,0.0,0.0,997.7,7,9.4,173,0.0,0.0,0.0,0.0
2020-11-08 07:00:00,9.6,80,6.4,7.5,0.0,0.0,0.0,998.5,16,8.4,173,0.0,0.0,0.0,0.0
2020-11-08 08:00:00,11.0,75,6.8,8.7,0.0,0.0,0.0,999.2,31,10.0,167,17.0,8.0,9.0,17.0
2020-11-08 09:00:00,13.9,66,7.6,11.6,0.0,0.0,0.0,1000.0,100,11.4,167,118.0,68.0,50.0,118.0
2020-11-08 10:00:00,16.2,60,8.4,14.3,0.0,0.0,0.0,1000.4,99,10.2,170,175.0,75.0,100.0,175.0
2020-11-08 11:00:00,18.4,55,9.3,16.8,0.0,0.0,0.0,1000.6,38,9.8,163,246.0,62.0,184.0,246.0
2020-11-08 12:00:00,20.9,50,10.2,19.5,0.0,0.0,0.0,1000.4,46,10.2,170,386.0,228.0,158.0,386.0
2020-11-08 13:00:00,22.3,48,10.7,20.9,0.0,0.0,0.0,999.7,56,10.5,174,403.0,288.0,115.0,403.0
2020-11-08 14:00:00,22.9,47,11.1,21.5,0.0,0.0,0.0,999.3,53,11.8,168,351.0,193.0,158.0,351.0
2020-11-08 15:00:00,23.3,47,11.5,21.7,0.0,0.0,0.0,998.7,8,14.1,161,350.0,251.0,99.0,350.0
2020-11-08 16:00:00,22.5,52,12.2,21.5,0.0,0.0,0.0,998.4,5,11.6,154,248.0,185.0,63.0,248.0
2020-11-08 17:00:00,20.0,60,12.1,19.2,0.0,0.0,0.0,998.3,0,10.0,150,102.0,65.0,37.0,102.0
2020-11-08 18:00:00,17.9,67,11.7,16.8,0.0,0.0,0.0,998.1,0,10.6,152,5.0,2.0,3.0,5.0
2020-11-08 19:00:00,17.2,71,11.8,16.3,0.0,0.0,0.0,997.7,0,10.5,139,0.0,0.0,0.0,0.0
2020-11-08 20:00:00,17.5,70,11.9,16.1,0.0,0.0,0.0,997.6,0,13.5,138,0.0,0.0,0.0,0.0
2020-11-08 21:00:00,17.1,68,11.2,15.5,0.0,0.0,0.0,997.6,0,13.8,147,0.0,0.0,0.0,0.0
2020-11-08 22:00:00,16.6,69,10.9,14.9,0.0,0.0,0.0,997.7,0,13.4,153,0.0,0.0,0.0,0.0
2020-11-08 23:00:00,16.0,72,11.0,14.4,0.0,0.0,0.0,997.5,52,13.1,159,0.0,0.0,0.0,0.0
2020-11-09 00:00:00,15.6,75,11.1,14.1,0.0,0.0,0.0,997.3,66,13.1,164,0.0,0.0,0.0,0.0
2020-11-09 01:00:00,15.4,76,11.1,13.8,0.0,0.0,0.0,997.1,66,12.9,167,0.0,0.0,0.0,0.0
2020-11-09 02:00:00,14.8,78,11.0,13.2,0.0,0.0,0.0,996.7,79,12.7,165,0.0,0.0,0.0,0.0
2020-11-09 03:00:00,14.3,79,10.8,12.9,0.0,0.0,0.0,996.6,75,11.7,169,0.0,0.0,0.0,0.0
2020-11-09 04:00:00,14.1,79,10.5,12.7,0.0,0.0,0.0,996.6,65,10.9,174,0.0,0.0,0.0,0.0
2020-11-09 05:00:00,13.3,82,10.4,12.1,0.0,0.0,0.0,996.6,17,9.4,180,0.0,0.0,0.0,0.0
2020-11-09 06:00:00,12.4,86,10.2,11.1,0.0,0.0,0.0,996.8,0,9.7,180,0.0,0.0,0.0,0.0
2020-11-09 07:00:00,12.2,85,9.7,10.7,0.0,0.0,0.0,996.9,0,9.8,186,0.0,0.0,0.0,0.0
2020-11-09 08:00:00,12.8,81,9.7,11.2,0.0,0.0,0.0,997.1,0,10.5,184,18.0,9.0,9.0,18.0
2020-11-09 09:00:00,15.6,72,10.5,14.1,0.0,0.0,0.0,997.5,13,11.9,183,141.0,97.0,44.0,141.0
2020-11-09 10:00:00,18.3,64,11.4,17.0,0.0,0.0,0.0,997.3,22,12.0,187,283.0,216.0,67.0,283.0
2020-11-09 11:00:00,20.4,60,12.4,19.3,0.0,0.0,0.0,996.9,41,12.9,193,369.0,279.0,90.0,369.0
2020-11-09 12:00:00,22.1,58,13.4,21.1,0.0,0.0,0.0,996.2,40,14.0,192,418.0,296.0,122.0,418.0
2020-11-09 13:00:00,23.3,56,14.1,22.5,0.0,0.0,0.0,994.9,11,14.7,191,424.0,294.0,130.0,424.0
2020-11-09 14:00:00,24.2,54,14.3,23.3,0.0,0.0,0.0,994.1,9,15.5,185,458.0,374.0,84.0,458.0
2020-11-09 15:00:00,24.2,53,14.0,23.0,0.0,0.0,0.0,993.8,10,17.0,185,366.0,287.0,79.0,366.0
2020-11-09 16:00:00,23.4,57,14.5,22.8,0.0,0.0,0.0,993.4,11,14.4,180,226.0,163.0,63.0,226.0
2020-11-09 17:00:00,21.3,66,14.6,21.1,0.0,0.0,0.0,992.9,8,11.4,167,93.0,56.0,37.0,93.0
2020-11-09 18:00:00,19.2,75,14.6,18.9,0.0,0.0,0.0,992.6,10,12.6,160,4.0,1.0,3.0,4.0
2020-11-09 19:00:00,19.4,72,14.2,18.7,0.0,0.0,0.0,992.5,22,14.5,161,0.0,0.0,0.0,0.0
2020-11-09 20:00:00,19.6,70,14.0,18.5,0.0,0.0,0.0,992.2,51,16.4,165,0.0,0.0,0.0,0.0
2020-11-09 21:00:00,19.4,71,13.9,17.9,0.0,0.0,0.0,992.0,50,18.8,168,0.0,0.0,0.0,0.0
2020-11-09 22:00:00,19.1,70,13.6,17.4,0.0,0.0,0.0,991.7,27,19.2,175,0.0,0.0,0.0,0.0
2020-11-09 23:00:00,18.7,69,13.0,17.0,0.0,0.0,0.0,991.3,28,18.4,181,0.0,0.0,0.0,0.0
2020-11-10 00:00:00,18.4,69,12.6,16.7,0.0,0.0,0.0,991.1,38,17.8,187,0.0,0.0,0.0,0.0
2020-11-10 01:00:00,18.1,69,12.3,16.4,0.0,0.0,0.0,990.9,34,16.5,191,0.0,0.0,0.0,0.0
2020-11-10 02:00:00,18.1,68,12.0,16.3,0.0,0.0,0.0,990.3,31,16.5,191,0.0,0.0,0.0,0.0
2020-11-10 03:00:00,17.9,68,11.8,15.9,0.0,0.0,0.0,989.9,31,17.5,188,0.0,0.0,0.0,0.0
2020-11-10 04:00:00,17.5,70,12.0,15.5,0.0,0.0,0.0,989.5,79,18.2,188,0.0,0.0,0.0,0.0
2020-11-10 05:00:00,17.7,71,12.3,15.6,0.0,0.0,0.0,989.4,88,19.2,193,0.0,0.0,0.0,0.0
2020-11-10 06:00:00,17.7,72,12.5,15.6,0.0,0.0,0.0,989.3,79,19.4,190,0.0,0.0,0.0,0.0
2020-11-10 07:00:00,16.9,76,12.6,15.4,0.0,0.0,0.0,989.2,63,16.0,189,0.0,0.0,0.0,0.0
2020-11-10 08:00:00,17.2,76,12.8,15.4,0.0,0.0,0.0,989.2,49,18.5,188,13.0,3.0,10.0,13.0
2020-11-10 09:00:00,18.9,71,13.6,17.3,0.0,0.0,0.0,989.1,55,18.8,185,113.0,54.0,59.0,113.0
2020-11-10 10:00:00,20.5,67,14.3,18.8,0.1,0.1,0.0,989.0,100,21.3,192,225.0,127.0,98.0,225.0
2020-11-10 11:00:00,20.4,71,14.9,18.7,0.3,0.3,0.0,988.7,57,22.4,191,121.0,23.0,98.0,121.0
2020-11-10 12:00:00,22.3,63,14.8,20.1,0.0,0.0,0.0,987.9,65,25.8,193,333.0,210.0,123.0,333.0
2020-11-10 13:00:00,22.5,63,15.1,20.2,0.0,0.0,0.0,986.8,46,27.6,192,306.0,190.0,116.0,306.0
2020-11-10 14:00:00,22.8,62,15.1,20.6,0.0,0.0,0.0,985.6,17,26.4,191,301.0,184.0,117.0,301.0
2020-11-10 15:00:00,23.5,59,15.0,21.3,0.0,0.0,0.0,984.5,18,26.5,188,331.0,246.0,85.0,331.0
2020-11-10 16:00:00,23.1,60,14.8,21.1,0.0,0.0,0.0,984.0,3,24.1,183,215.0,149.0,66.0,215.0
2020-11-10 17:00:00,21.8,63,14.4,19.8,0.0,0.0,0.0,983.6,5,23.8,181,95.0,61.0,34.0,95.0
2020-11-10 18:00:00,21.0,64,13.9,18.7,0.0,0.0,0.0,983.3,20,24.5,180,4.0,1.0,3.0,4.0
2020-11-10 19:00:00,21.9,62,14.2,19.6,0.0,0.0,0.0,982.8,36,24.9,178,0.0,0.0,0.0,0.0
2020-11-10 20:00:00,21.5,64,14.4,18.8,0.0,0.0,0.0,982.3,68,28.5,184,0.0,0.0,0.0,0.0
2020-11-10 21:00:00,20.4,75,15.8,17.8,0.3,0.3,0.0,982.3,97,31.1,191,0.0,0.0,0.0,0.0
2020-11-10 22:00:00,19.3,86,16.9,17.7,0.8,0.8,0.0,982.0,86,27.4,197,0.0,0.0,0.0,0.0
2020-11-10 23:00:00,18.9,88,16.9,17.3,1.2,1.2,0.0,981.8,100,27.3,201,0.0,0.0,0.0,0.0
2020-11-11 00:00:00,19.3,87,17.1,17.2,0.4,0.4,0.0,981.4,62,31.1,204,0.0,0.0,0.0,0.0
2020-11-11 01:00:00,17.0,89,15.2,14.3,1.8,1.8,0.0,982.7,100,30.6,271,0.0,0.0,0.0,0.0
2020-11-11 02:00:00,14.7,70,9.3,11.4,0.0,0.0,0.0,983.3,84,21.7,263,0.0,0.0,0.0,0.0
2020-11-11 03:00:00,14.5,62,7.3,10.8,0.0,0.0,0.0,983.6,100,21.1,262,0.0,0.0,0.0,0.0
2020-11-11 04:00:00,13.8,65,7.3,10.2,0.0,0.0,0.0,984.4,100,19.8,258,0.0,0.0,0.0,0.0
2020-11-11 05:00:00,12.8,73,8.0,9.6,0.0,0.0,0.0,985.2,100,18.8,267,0.0,0.0,0.0,0.0
2020-11-11 06:00:00,11.6,66,5.4,7.5,0.0,0.0,0.0,986.1,100,20.0,277,0.0,0.0,0.0,0.0
2020-11-11 07:00:00,9.5,67,3.6,4.9,0.0,0.0,0.0,987.3,100,21.2,280,0.0,0.0,0.0,0.0
2020-11-11 08:00:00,8.2,64,1.9,3.5,0.0,0.0,0.0,988.0,84,19.6,284,6.0,0.0,6.0,6.0
2020-11-11 09:00:00,7.8,62,1.0,3.1,0.0,0.0,0.0,989.1,65,18.8,287,105.0,45.0,60.0,105.0
2020-11-11 10:00:00,8.1,59,0.6,3.7,0.0,0.0,0.0,989.5,13,15.7,286,209.0,99.0,110.0,209.0
2020-11-11 11:00:00,8.5,56,0.2,3.8,0.0,0.0,0.0,990.2,77,17.9,280,367.0,274.0,93.0,367.0
2020-11-11 12:00:00,8.0,56,-0.3,2.9,0.0,0.0,0.0,990.3,16,19.6,287,243.0,67.0,176.0,243.0
2020-11-11 13:00:00,9.1,52,-0.3,4.5,0.0,0.0,0.0,989.8,0,16.9,290,479.0,388.0,91.0,479.0
2020-11-11 14:00:00,9.8,50,-0.2,5.4,0.0,0.0,0.0,989.6,0,15.3,289,498.0,424.0,74.0,498.0
2020-11-11 15:00:00,9.8,49,-0.4,5.3,0.0,0.0,0.0,989.9,0,15.8,291,405.0,336.0,69.0,405.0
2020-11-11 16:00:00,9.2,50,-0.7,4.7,0.0,0.0,0.0,990.0,0,15.8,294,266.0,208.0,58.0,266.0
2020-11-11 17:00:00,8.1,54,-0.7,4.4,0.0,0.0,0.0,990.5,0,10.5,292,105.0,70.0,35.0,105.0
2020-11-11 18:00:00,6.7,60,-0.6,3.0,0.0,0.0,0.0,991.0,0,10.0,296,4.0,2.0,2.0,4.0
2020-11-11 19:00:00,3.9,74,-0.4,0.3,0.0,0.0,0.0,993.1,0,9.3,298,0.0,0.0,0.0,0.0
2020-11-11 20:00:00,3.2,77,-0.4,-0.1,0.0,0.0,0.0,993.4,0,8.0,297,0.0,0.0,0.0,0.0
2020-11-11 21:00:00,2.7,80,-0.4,-0.6,0.0,0.0,0.0,993.8,0,7.9,300,0.0,0.0,0.0,0.0
2020-11-11 22:00:00,2.3,82,-0.5,-1.1,0.0,0.0,0.0,994.2,0,7.7,307,0.0,0.0,0.0,0.0
2020-11-11 23:00:00,1.9,84,-0.5,-1.4,0.0,0.0,0.0,994.2,0,7.4,309,0.0,0.0,0.0,0.0
2020-11-12 00:00:00,1.5,86,-0.7,-1.8,0.0,0.0,0.0,994.1,0,7.4,313,0.0,0.0,0.0,0.0
2020-11-12 01:00:00,1.1,87,-0.8,-2.2,0.0,0.0,0.0,994.1,0,6.9,321,0.0,0.0,0.0,0.0
2020-11-12 02:00:00,0.7,89,-0.9,-2.7,0.0,0.0,0.0,994.2,0,7.6,329,0.0,0.0,0.0,0.0
2020-11-12 03:00:00,0.5,89,-1.1,-3.0,0.0,0.0,0.0,994.5,0,8.2,337,0.0,0.0,0.0,0.0
2020-11-12 04:00:00,0.1,90,-1.3,-3.2,0.0,0.0,0.0,994.5,0,6.9,351,0.0,0.0,0.0,0.0
2020-11-12 05:00:00,-0.4,92,-1.5,-3.5,0.0,0.0,0.0,994.8,0,5.4,8,0.0,0.0,0.0,0.0
2020-11-12 06:00:00,-0.9,93,-1.8,-4.3,0.0,0.0,0.0,995.2,0,6.8,25,0.0,0.0,0.0,0.0
2020-11-12 07:00:00,-1.2,95,-1.9,-4.7,0.0,0.0,0.0,995.6,0,7.3,79,0.0,0.0,0.0,0.0
2020-11-12 08:00:00,-0.3,94,-1.2,-3.5,0.0,0.0,0.0,996.1,0,6.2,100,15.0,8.0,7.0,15.0
2020-11-12 09:00:00,2.1,82,-0.6,-1.0,0.0,0.0,0.0,996.7,0,6.5,96,142.0,99.0,43.0,142.0
2020-11-12 10:00:00,4.3,72,-0.4,1.0,0.0,0.0,0.0,996.4,0,8.0,95,300.0,237.0,63.0,300.0
2020-11-12 11:00:00,6.2,63,-0.4,2.8,0.0,0.0,0.0,996.1,0,7.9,87,428.0,356.0,72.0,428.0
2020-11-12 12:00:00,7.6,55,-0.8,4.1,0.0,0.0,0.0,995.1,19,9.0,85,508.0,432.0,76.0,508.0
2020-11-12 13:00:00,8.7,51,-1.0,5.3,0.0,0.0,0.0,994.3,33,7.2,90,531.0,454.0,77.0,531.0
2020-11-12 14:00:00,9.3,49,-1.0,5.9,0.0,0.0,0.0,993.5,62,7.6,98,493.0,418.0,75.0,493.0
2020-11-12 15:00:00,9.4,49,-0.8,6.1,0.0,0.0,0.0,992.9,12,7.6,95,389.0,301.0,88.0,389.0
2020-11-12 16:00:00,9.2,50,-0.7,5.9,0.0,0.0,0.0,992.4,0,6.8,90,260.0,202.0,58.0,260.0
2020-11-12 17:00:00,6.8,69,1.5,3.8,0.0,0.0,0.0,991.9,0,7.2,72,101.0,67.0,34.0,101.0
2020-11-12 18:00:00,4.9,73,0.4,1.7,0.0,0.0,0.0,991.5,0,8.1,69,3.0,1.0,2.0,3.0
2020-11-12 19:00:00,4.3,76,0.4,1.2,0.0,0.0,0.0,991.9,0,6.9,84,0.0,0.0,0.0,0.0
2020-11-12 20:00:00,3.5,81,0.6,0.3,0.0,0.0,0.0,991.7,0,7.9,87,0.0,0.0,0.0,0.0
2020-11-12 21:00:00,3.3,82,0.5,0.3,0.0,0.0,0.0,990.9,18,6.6,99,0.0,0.0,0.0,0.0
2020-11-12 22:00:00,3.4,80,0.3,-0.1,0.0,0.0,0.0,990.1,22,9.3,103,0.0,0.0,0.0,0.0
2020-11-12 23:00:00,2.1,86,0.0,-1.2,0.0,0.0,0.0,990.4,26,8.1,122,0.0,0.0,0.0,0.0
2020-11-13 00:00:00,3.4,79,0.1,0.5,0.0,0.0,0.0,990.1,80,5.4,132,0.0,0.0,0.0,0.0
2020-11-13 01:00:00,3.3,81,0.3,0.5,0.0,0.0,0.0,989.8,50,4.7,189,0.0,0.0,0.0,0.0
2020-11-13 02:00:00,2.9,83,0.4,0.1,0.0,0.0,0.0,989.7,85,5.2,236,0.0,0.0,0.0,0.0
2020-11-13 03:00:00,3.9,78,0.4,0.9,0.0,0.0,0.0,989.5,94,6.9,227,0.0,0.0,0.0,0.0
2020-11-13 04:00:00,4.6,75,0.6,1.4,0.0,0.0,0.0,989.3,67,8.0,234,0.0,0.0,0.0,0.0
2020-11-13 05:00:00,4.5,78,0.9,1.1,0.7,0.5,0.14,989.5,49,9.4,238,0.0,0.0,0.0,0.0
2020-11-13 06:00:00,4.0,80,0.8,0.4,0.0,0.0,0.0,990.0,98,11.1,257,0.0,0.0,0.0,0.0
2020-11-13 07:00:00,4.6,81,1.7,1.2,0.0,0.0,0.0,990.2,9,10.9,261,0.0,0.0,0.0,0.0
2020-11-13 08:00:00,3.9,85,1.5,0.3,0.0,0.0,0.0,990.5,0,11.3,253,13.0,6.0,7.0,13.0
2020-11-13 09:00:00,5.9,78,2.3,2.0,0.0,0.0,0.0,991.4,1,15.0,260,133.0,91.0,42.0,133.0
2020-11-13 10:00:00,7.7,73,3.2,3.3,0.0,0.0,0.0,992.1,34,19.4,281,286.0,221.0,65.0,286.0
2020-11-13 11:00:00,8.9,68,3.4,3.9,0.0,0.0,0.0,992.9,100,23.4,304,355.0,214.0,141.0,355.0
2020-11-13 12:00:00,8.2,68,2.6,3.7,0.0,0.0,0.0,993.6,66,19.3,294,183.0,0.0,183.0,183.0
2020-11-13 13:00:00,8.1,57,0.2,2.6,0.0,0.0,0.0,993.4,88,23.2,296,336.0,156.0,180.0,336.0
2020-11-13 14:00:00,7.6,53,-1.4,2.1,0.0,0.0,0.0,993.6,100,21.3,292,342.0,141.0,201.0,342.0
2020-11-13 15:00:00,6.8,51,-2.6,1.4,0.0,0.0,0.0,993.8,64,20.1,291,280.0,100.0,180.0,280.0
2020-11-13 16:00:00,6.2,52,-3.1,1.0,0.0,0.0,0.0,993.8,1,17.9,292,216.0,115.0,101.0,216.0
