time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance
2020-11-08 00:00:00,11.8,80,8.5,10.3,0.0,0.0,0.0,1005.5,0,7.4,137,0.0,0.0,0.0,0.0
2020-11-08 01:00:00,11.7,81,8.5,10.0,0.0,0.0,0.0,1005.7,0,8.4,137,0.0,0.0,0.0,0.0
2020-11-08 02:00:00,11.5,82,8.6,9.9,0.0,0.0,0.0,1005.8,3,8.3,146,0.0,0.0,0.0,0.0
2020-11-08 03:00:00,11.4,84,8.7,9.7,0.0,0.0,0.0,1006.0,8,8.8,145,0.0,0.0,0.0,0.0
2020-11-08 04:00:00,11.3,84,8.7,9.5,0.0,0.0,0.0,1006.3,7,9.8,144,0.0,0.0,0.0,0.0
2020-11-08 05:00:00,11.3,84,8.6,9.5,0.0,0.0,0.0,1006.3,1,9.7,141,0.0,0.0,0.0,0.0
2020-11-08 06:00:00,11.1,84,8.4,9.1,0.0,0.0,0.0,1006.7,0,10.2,148,0.0,0.0,0.0,0.0
2020-11-08 07:00:00,10.5,83,7.8,8.6,0.0,0.0,0.0,1007.6,0,8.8,145,0.0,0.0,0.0,0.0
2020-11-08 08:00:00,11.3,80,8.0,9.5,0.0,0.0,0.0,1008.1,0,8.7,138,27.0,15.0,12.0,27.0
2020-11-08 09:00:00,14.4,70,9.1,13.2,0.0,0.0,0.0,1008.9,4,6.7,144,165.0,118.0,47.0,165.0
2020-11-08 10:00:00,17.7,63,10.6,17.0,0.0,0.0,0.0,1009.1,5,5.6,140,314.0,245.0,69.0,314.0
2020-11-08 11:00:00,20.5,60,12.4,20.3,0.0,0.0,0.0,1009.1,1,6.0,147,442.0,366.0,76.0,442.0
2020-11-08 12:00:00,22.6,57,13.6,22.9,0.0,0.0,0.0,1008.9,1,5.3,152,523.0,443.0,80.0,523.0
2020-11-08 13:00:00,23.9,54,14.0,24.4,0.0,0.0,0.0,1008.1,0,5.4,143,543.0,462.0,81.0,543.0
